,PavedDrive,Functional,OverallQual,KitchenQual,LotFrontage,HeatingQC,LotArea,CentralAir,Basement,Fireplaces,Garage,Reno,OneFamHome,PosFeat,Norm,TwoFloors,PoolArea,WoodDeck,Porch,GrLivArea,SalePrice,Total.HalfBath,Total.FullBath,BedroomAbvGr,TotRmsAbvGrd,GarageCars,YearBuilt,YrSold,MSSubClass_SC160,MSSubClass_SC180,MSSubClass_SC190,MSSubClass_SC20,MSSubClass_SC30,MSSubClass_SC40,MSSubClass_SC45,MSSubClass_SC50,MSSubClass_SC60,MSSubClass_SC70,MSSubClass_SC75,MSSubClass_SC80,MSSubClass_SC85,MSSubClass_SC90,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM
63,2,8,7,3,1,4,1,1,1,0,1,1,1,0,0,1,0,1,1,7.444248649496705,11.84939770159144,2,0,3,6,2,1921,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
64,2,8,7,4,0,5,1,1,1,0,1,1,1,0,1,1,0,1,1,7.617759576608505,12.299107511497363,3,1,3,5,2,1997,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
65,2,8,8,4,2,5,1,1,1,1,1,1,1,0,1,1,0,1,1,7.813187267521416,12.666657052859417,2,1,4,5,3,2004,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
66,2,7,7,3,0,3,2,1,1,1,1,1,1,1,0,0,0,1,0,7.699389406256737,12.100712129872347,3,0,3,4,2,1970,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
67,2,8,7,4,2,5,1,1,1,0,1,0,1,0,1,0,0,1,1,7.2991214627108,12.328290278254423,3,0,3,4,2,2003,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
68,2,8,4,3,1,3,0,1,1,0,1,1,1,0,0,0,0,0,0,6.616065185132817,11.289781913656018,1,0,2,2,1,1945,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
69,2,8,7,3,2,3,2,1,1,1,1,0,1,0,1,0,0,0,1,7.734996194022781,12.323855681186558,2,0,3,4,2,1953,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
70,2,8,7,3,2,5,2,1,1,1,1,0,1,0,1,0,0,1,0,7.706612913964197,12.404923504275338,3,0,3,5,2,1973,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
71,2,8,4,3,2,3,1,1,1,0,1,1,1,0,1,0,0,0,0,6.739336627357174,11.771436160121729,2,0,2,2,2,1982,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
72,2,8,7,3,2,4,1,1,1,1,1,0,1,0,1,1,0,0,1,7.4489161025442,12.128111104060462,2,1,3,4,2,1998,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
73,2,8,5,3,2,4,1,1,1,0,1,1,1,0,1,0,0,0,0,6.990256500493881,11.883799128308773,2,0,3,3,2,1954,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
74,2,8,3,3,1,4,0,0,1,0,1,1,1,0,1,1,0,0,1,7.380879035564116,11.584315461056901,2,0,3,5,1,1915,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
75,2,8,4,3,1,3,0,1,1,0,1,0,0,0,1,0,0,1,1,6.895682697747868,11.418614785498987,2,0,2,3,1,1973,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
76,2,8,4,3,0,5,1,1,1,0,1,0,1,0,1,0,0,0,0,6.858565034791365,11.818570237796182,1,0,2,2,1,1956,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
77,2,7,5,3,1,3,1,1,1,0,1,1,1,0,1,0,0,0,0,7.158513997329321,11.751942365440728,2,0,2,4,1,1948,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
78,2,8,4,3,2,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7.477604243197589,11.824079893607152,2,0,4,4,0,1968,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
79,2,8,5,3,1,4,1,1,1,0,1,1,1,0,1,1,0,1,1,7.114769448366463,11.608235644774552,1,1,2,3,2,1910,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
80,2,8,6,4,2,3,2,1,1,1,1,0,1,0,1,1,0,0,1,7.669495251007694,12.173032791451973,2,1,4,4,1,1968,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
81,2,8,6,3,1,5,0,1,1,0,1,0,0,0,1,0,0,0,1,7.198183577101943,11.941455846009388,3,0,2,3,2,1998,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
82,2,8,8,4,2,5,1,1,1,1,1,0,1,0,1,0,0,1,1,7.354362330421477,12.409013489526863,2,0,3,3,3,2007,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
83,2,8,5,3,2,4,1,1,1,0,1,0,1,0,1,0,0,1,0,6.970730078143525,11.747997587149712,1,1,3,3,2,1960,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
84,2,8,7,3,0,4,1,1,1,1,1,1,1,0,1,0,0,1,1,7.295735072749282,12.034691028774553,2,1,3,4,2,1995,2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
85,2,8,8,4,3,5,2,1,1,1,1,1,1,0,1,1,0,1,1,7.790282380703483,12.468436909997665,2,1,4,5,2,1991,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
86,2,8,6,4,3,5,1,1,1,1,1,0,1,0,1,1,0,1,1,7.352441100243583,12.066810578196666,2,1,3,3,2,2005,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
87,2,8,6,4,1,5,0,1,1,0,1,0,0,0,1,1,0,0,1,7.1098794630722715,12.010665849187564,2,1,2,2,2,2009,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
88,0,8,3,2,3,3,1,0,1,0,0,1,1,0,0,0,0,0,1,7.330405211844402,11.350406535472453,1,0,2,4,0,1915,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
89,2,8,4,3,1,5,1,1,1,0,0,1,1,0,1,0,0,0,0,6.897704943128636,11.724805824005728,2,0,3,2,0,1994,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
90,2,8,4,3,1,3,1,1,0,0,1,0,1,0,1,0,0,0,1,6.946975992135418,11.607326140391713,1,0,2,2,2,1950,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
91,2,8,5,3,2,3,1,1,1,0,1,0,1,0,1,0,0,0,0,7.118826249062078,11.498826540590727,1,0,2,4,2,1961,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
92,2,8,5,3,2,5,2,1,1,0,1,1,1,0,1,0,0,0,1,6.871091294610546,12.004568269319446,2,0,2,3,2,1921,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
93,2,8,6,3,1,5,1,0,1,1,1,1,0,0,1,1,0,0,1,7.736743682453495,11.804848531679264,2,1,4,5,2,1910,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
94,2,8,6,4,2,5,1,1,1,0,1,0,1,0,1,1,0,0,1,7.487733761436444,12.229545001715316,3,1,3,4,2,1997,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
95,2,8,6,3,0,4,1,1,1,1,1,0,1,0,1,1,0,1,1,7.293017679772782,12.128111104060462,2,1,3,3,2,1993,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
96,2,8,7,4,2,5,1,1,1,0,1,0,1,0,1,0,0,1,1,7.370230641807081,12.273731294003989,2,0,3,3,2,1999,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
97,1,8,4,3,2,3,1,1,1,0,1,0,1,0,1,0,0,1,0,6.866933284461882,11.458997122944673,2,0,3,3,1,1965,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
98,2,8,5,3,2,2,1,0,1,0,1,1,1,0,1,0,0,0,1,6.727431724850855,11.326595886778735,1,0,2,3,1,1920,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
99,2,8,4,3,2,2,1,1,1,0,0,0,1,0,1,0,0,1,0,7.110696122978827,11.76718001130949,2,1,3,3,0,1959,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
100,2,8,6,4,0,4,1,1,1,1,1,1,1,0,1,0,0,1,1,7.383989457978509,12.230765258120545,3,0,3,3,2,1977,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
101,2,8,6,4,2,3,1,1,1,1,1,0,1,0,1,1,0,1,1,7.4570320891223805,12.089538829274222,2,1,3,4,2,1985,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
102,2,8,5,3,2,3,1,1,0,0,1,0,0,0,1,0,0,0,0,7.336285660021297,11.686576205316552,2,0,4,4,2,1979,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
103,2,8,7,4,2,5,1,1,1,0,1,0,1,0,1,0,0,0,1,7.111512116496157,12.200557464842063,2,0,3,3,3,2009,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
104,2,8,7,3,0,5,1,1,1,1,1,1,1,0,1,0,0,0,1,7.505492274737424,12.040608205802641,1,1,4,3,1,1931,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
105,2,8,8,4,2,5,1,1,1,1,1,1,1,0,1,1,0,1,1,7.596894438144544,12.429216196844383,2,1,3,6,2,2003,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
106,0,8,4,3,1,4,1,1,1,0,1,1,1,0,1,0,0,0,0,6.953684210870537,11.512925464970229,1,0,2,4,1,1885,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
107,2,8,5,3,1,5,0,1,1,0,1,1,1,0,1,0,0,0,0,6.670766320845874,11.652687407345388,1,0,2,3,1,1948,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
108,0,8,5,2,2,3,1,0,1,0,0,1,1,0,0,0,0,0,1,7.324489979348532,11.652687407345388,2,0,3,4,0,1919,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
109,2,8,6,3,3,5,1,1,1,1,1,0,1,0,1,0,0,0,1,7.519692404116539,12.154779351142624,2,0,3,4,2,1977,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
110,2,8,6,3,2,4,1,1,1,0,1,1,1,0,1,0,0,1,0,7.5256399750415355,11.82700601127654,2,0,4,3,1,1954,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
111,2,8,7,3,0,5,1,1,1,1,1,0,1,0,1,0,0,1,0,7.265429723253953,12.100712129872347,2,1,3,4,2,2000,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
112,2,8,7,5,2,5,1,1,1,1,1,0,1,0,1,1,0,1,1,7.899524472032198,12.858319703517948,3,1,4,6,3,2007,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
113,2,8,6,4,0,3,2,1,1,1,1,0,1,0,1,0,0,1,1,7.7226775164680035,12.287652632522597,3,0,3,4,2,1953,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
114,2,8,6,4,2,5,1,1,1,1,1,1,1,0,1,1,0,1,0,7.749322464660356,12.46651198158808,3,1,3,6,1,1945,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
115,2,8,6,3,1,4,0,1,1,1,1,0,0,0,1,1,0,0,1,7.284820912568604,12.078239274020289,2,1,2,3,2,1999,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
116,2,8,5,3,0,3,1,1,1,1,1,0,1,0,1,0,0,0,1,6.9957661563048505,11.842229212112828,1,1,3,3,1,1962,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
117,2,8,5,3,2,4,1,1,1,0,1,1,1,0,1,0,0,1,1,7.025538314638521,11.951180395901384,1,1,2,3,2,2006,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
118,2,8,7,4,2,4,2,1,1,1,1,0,1,0,1,1,0,1,0,8.07775756373692,12.676076274775909,4,0,5,6,3,1990,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
119,2,8,6,4,2,5,1,1,1,1,1,1,1,0,1,1,0,0,1,7.283448228756631,12.007560729337492,2,1,3,5,2,2005,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
120,2,8,6,3,0,5,2,1,1,1,1,0,1,0,1,0,0,0,1,6.895682697747868,12.100712129872347,2,0,1,3,2,1969,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
121,1,8,4,3,1,4,0,1,1,0,1,1,1,0,1,0,0,0,1,7.023758954738443,11.512925464970229,1,0,3,1,1,1939,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
122,2,8,6,3,2,4,1,1,1,0,1,0,1,0,1,0,0,0,1,6.984716320118266,11.820410164718188,1,0,3,2,1,1958,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
123,2,8,6,4,1,5,1,1,1,0,1,0,0,0,1,0,0,0,1,7.089243155027514,11.94405831982697,2,0,2,3,2,1993,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
124,2,8,6,3,1,3,2,1,1,1,1,1,1,0,1,0,0,1,0,7.368970402194793,12.106252310247962,2,0,3,4,2,1979,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
125,0,8,6,3,1,4,0,0,1,0,0,1,0,0,1,0,0,1,0,6.625392368007956,11.344506813345266,2,0,2,3,0,1935,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
126,2,8,6,3,0,3,0,1,1,1,1,0,0,0,1,0,0,0,1,6.86484777797086,11.759785542901755,2,0,2,3,2,1976,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
127,0,8,5,3,1,5,0,1,1,1,0,1,1,0,0,0,0,0,0,6.733401891837359,11.37366339763672,1,0,3,2,0,1930,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
128,2,8,6,3,2,3,1,1,1,1,1,0,1,1,0,1,0,1,1,7.206377291472252,11.951180395901384,1,1,3,3,2,1966,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
129,2,8,5,5,2,3,1,1,1,0,1,1,1,0,1,0,0,0,1,6.959398512133975,11.918390573078392,1,2,3,3,2,1958,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
